V1	V2
SOAP.k35.scaffold131942	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold132148	unknown
SOAP.k35.scaffold132214	GO:0000122;GO:0001228;GO:0001525;GO:0001570;GO:0007369;GO:0007492;GO:0008013;GO:0016055;GO:0043565;GO:0044798;GO:0045944
SOAP.k35.scaffold132218	unknown
SOAP.k35.scaffold132227	unknown
SOAP.k35.scaffold132244	unknown
SOAP.k35.scaffold132254	GO:0004735;GO:0006561;GO:0055114
SOAP.k35.scaffold132282	unknown
SOAP.k35.scaffold132285	unknown
SOAP.k35.scaffold132336	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold132376	unknown
SOAP.k35.scaffold132391	GO:0005185;GO:0005576
SOAP.k35.scaffold132420	unknown
SOAP.k35.scaffold132530	GO:0005515;GO:0051260
SOAP.k35.scaffold132549	GO:0016021;GO:0022857;GO:0055085
SOAP.k35.scaffold132582	GO:0008168
SOAP.k35.scaffold132584	GO:0007601;GO:0010506
SOAP.k35.scaffold132587	GO:0003677
SOAP.k35.scaffold132614	GO:0004383;GO:0006182;GO:0035556
SOAP.k35.scaffold132616	GO:0016787
SOAP.k35.scaffold132650	GO:0000723;GO:0003678;GO:0006281
SOAP.k35.scaffold132694	GO:0016020;GO:0016263;GO:0016266
SOAP.k35.scaffold132704	GO:0003700;GO:0005515;GO:0006355;GO:0043565
SOAP.k35.scaffold132714	GO:0004888;GO:0005515;GO:0007166;GO:0016021
SOAP.k35.scaffold132751	GO:0051015
SOAP.k35.scaffold132782	GO:0004803;GO:0006313
SOAP.k35.scaffold132793	GO:0016758
SOAP.k35.scaffold132801	unknown
SOAP.k35.scaffold13449	GO:0005515
SOAP.k35.scaffold13495	GO:0006506;GO:0016021;GO:0017176
SOAP.k35.scaffold1360	GO:0008233
SOAP.k35.scaffold13641	unknown
SOAP.k35.scaffold13643	GO:0004672;GO:0005524;GO:0006468
SOAP.k35.scaffold13666	unknown
SOAP.k35.scaffold13877	unknown
SOAP.k35.scaffold13882	GO:0008146;GO:0016021;GO:0016051
SOAP.k35.scaffold13893	GO:0003676;GO:0015074
SOAP.k35.scaffold13951	GO:0000723;GO:0003678;GO:0006281
SOAP.k35.scaffold14201	unknown
SOAP.k35.scaffold14321	GO:0005509
SOAP.k35.scaffold14462	GO:0003677
SOAP.k35.scaffold14739	GO:0005515
SOAP.k35.scaffold14859	GO:0005525
SOAP.k35.scaffold14921	GO:0004408;GO:0005739
SOAP.k35.scaffold14934	unknown
SOAP.k35.scaffold15023	unknown
SOAP.k35.scaffold15523	GO:0003676;GO:0004386;GO:0005524
SOAP.k35.scaffold15615	unknown
SOAP.k35.scaffold15670	unknown
SOAP.k35.scaffold15707	GO:0005515
SOAP.k35.scaffold15806	GO:0005515;GO:0006406
SOAP.k35.scaffold16133	unknown
SOAP.k35.scaffold16770	GO:0005515
SOAP.k35.scaffold16806	unknown
SOAP.k35.scaffold17056	GO:0003824;GO:0005515;GO:0005737;GO:0009072
SOAP.k35.scaffold17072	unknown
SOAP.k35.scaffold17169	unknown
SOAP.k35.scaffold17300	unknown
SOAP.k35.scaffold17375	unknown
SOAP.k35.scaffold17436	unknown
SOAP.k35.scaffold18249	GO:0006742;GO:0016491;GO:0019363;GO:0050661;GO:0055114
SOAP.k35.scaffold18505	GO:0005515
SOAP.k35.scaffold18574	GO:0003676;GO:0015074
SOAP.k35.scaffold18713	unknown
SOAP.k35.scaffold18734	unknown
SOAP.k35.scaffold18869	GO:0003677;GO:0005634
SOAP.k35.scaffold18941	GO:0007165
SOAP.k35.scaffold19075	unknown
SOAP.k35.scaffold19176	GO:0008146
SOAP.k35.scaffold19309	unknown
SOAP.k35.scaffold19372	GO:0005975;GO:0016757
SOAP.k35.scaffold19487	GO:0005887;GO:0030171;GO:1902600
SOAP.k35.scaffold19545	unknown
SOAP.k35.scaffold1967	unknown
SOAP.k35.scaffold19731	GO:0044782
SOAP.k35.scaffold20124	GO:0000730;GO:0005634;GO:0045002
SOAP.k35.scaffold20224	unknown
SOAP.k35.scaffold20370	GO:0000027;GO:0019843;GO:0030687
SOAP.k35.scaffold2055	GO:0006807
SOAP.k35.scaffold20559	GO:0003735;GO:0005840;GO:0006412;GO:0019843
SOAP.k35.scaffold20561	GO:0004438;GO:0010506;GO:0046856;GO:0046872;GO:0052629
SOAP.k35.scaffold20690	GO:0003953
SOAP.k35.scaffold20776	GO:0016020
SOAP.k35.scaffold20875	GO:0003700;GO:0005634;GO:0006355;GO:0043565
SOAP.k35.scaffold20914	unknown
SOAP.k35.scaffold2109	unknown
SOAP.k35.scaffold21190	unknown
SOAP.k35.scaffold21499	GO:0006813;GO:0016020
SOAP.k35.scaffold21574	GO:0016740
SOAP.k35.scaffold2174	unknown
SOAP.k35.scaffold21835	unknown
SOAP.k35.scaffold22018	GO:0004672;GO:0005524;GO:0006468
SOAP.k35.scaffold22039	unknown
SOAP.k35.scaffold22148	unknown
SOAP.k35.scaffold22408	GO:0004326;GO:0005524;GO:0009396
SOAP.k35.scaffold2256	unknown
SOAP.k35.scaffold22641	unknown
SOAP.k35.scaffold2276	GO:0009966
SOAP.k35.scaffold22888	GO:0000124
SOAP.k35.scaffold22957	GO:0005488;GO:0006807;GO:0043170;GO:0044238
SOAP.k35.scaffold2312	unknown
SOAP.k35.scaffold237	GO:0005856
SOAP.k35.scaffold23869	GO:0005789;GO:0005886;GO:0006814;GO:0015293;GO:0016021;GO:0055085
SOAP.k35.scaffold23899	GO:0005515
SOAP.k35.scaffold2394	unknown
SOAP.k35.scaffold24008	unknown
SOAP.k35.scaffold24275	GO:0004697;GO:0005524;GO:0006468;GO:0008270;GO:0035556
SOAP.k35.scaffold24451	unknown
SOAP.k35.scaffold24709	GO:0016021
SOAP.k35.scaffold25068	unknown
SOAP.k35.scaffold25180	unknown
SOAP.k35.scaffold25222	GO:0003899;GO:0006383
SOAP.k35.scaffold254	GO:0003677;GO:0006281;GO:0033699
SOAP.k35.scaffold25513	GO:0005515;GO:0050790
SOAP.k35.scaffold25558	GO:0005515
SOAP.k35.scaffold25655	unknown
SOAP.k35.scaffold25657	unknown
SOAP.k35.scaffold25824	unknown
SOAP.k35.scaffold25836	unknown
SOAP.k35.scaffold25868	unknown
SOAP.k35.scaffold26021	GO:0016021
SOAP.k35.scaffold26139	unknown
SOAP.k35.scaffold26176	GO:0004594;GO:0005524;GO:0015937
SOAP.k35.scaffold26298	unknown
SOAP.k35.scaffold26372	unknown
SOAP.k35.scaffold26463	unknown
SOAP.k35.scaffold26508	GO:0005509;GO:0006629
SOAP.k35.scaffold26560	GO:0016758
SOAP.k35.scaffold26787	GO:0006508;GO:0008234
SOAP.k35.scaffold26918	GO:0016788
SOAP.k35.scaffold27059	unknown
SOAP.k35.scaffold2721	GO:0003677;GO:0005524;GO:0006260
SOAP.k35.scaffold27406	GO:0008146
SOAP.k35.scaffold27558	unknown
SOAP.k35.scaffold27570	GO:0004550;GO:0006165;GO:0006183;GO:0006228;GO:0006241;GO:0045454
SOAP.k35.scaffold27774	unknown
SOAP.k35.scaffold27797	GO:0003885;GO:0016020;GO:0055114;GO:0071949
SOAP.k35.scaffold28299	GO:0004672;GO:0005524;GO:0006468
SOAP.k35.scaffold28468	unknown
SOAP.k35.scaffold28564	unknown
SOAP.k35.scaffold28633	unknown
SOAP.k35.scaffold28772	GO:0016021;GO:0016192
SOAP.k35.scaffold29300	unknown
SOAP.k35.scaffold2942	GO:0004588;GO:0004590;GO:0006207;GO:0044205
SOAP.k35.scaffold29477	GO:0003676
SOAP.k35.scaffold29708	GO:0007154;GO:0016020
SOAP.k35.scaffold2971	unknown
SOAP.k35.scaffold29721	unknown
SOAP.k35.scaffold30014	unknown
SOAP.k35.scaffold30059	GO:0005634;GO:0043232
SOAP.k35.scaffold30134	GO:0000814;GO:0032266;GO:0032509;GO:0043130
SOAP.k35.scaffold30167	GO:0005524;GO:0006457;GO:0051082
SOAP.k35.scaffold30275	GO:0048037
SOAP.k35.scaffold30277	GO:0004550;GO:0006165;GO:0006183;GO:0006228;GO:0006241
SOAP.k35.scaffold30284	GO:0003924;GO:0005525;GO:0007165;GO:0016020
SOAP.k35.scaffold30468	GO:0003677
SOAP.k35.scaffold30636	GO:0004423
SOAP.k35.scaffold30668	GO:0055114
SOAP.k35.scaffold30754	unknown
SOAP.k35.scaffold30801	GO:0004707;GO:0005524;GO:0006468
SOAP.k35.scaffold31109	GO:0003824;GO:0046872
SOAP.k35.scaffold31218	unknown
SOAP.k35.scaffold31341	unknown
SOAP.k35.scaffold31352	GO:0022857
SOAP.k35.scaffold31546	GO:0005524;GO:0016021;GO:0042626;GO:0055085
SOAP.k35.scaffold3156	GO:0006511;GO:0016021;GO:0016567;GO:0061630
SOAP.k35.scaffold3177	GO:0005515;GO:0008424;GO:0016021;GO:0032580;GO:0033578
SOAP.k35.scaffold31851	GO:0070273
SOAP.k35.scaffold32027	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold32144	GO:0003676;GO:0008270;GO:0061630
SOAP.k35.scaffold32202	GO:0005515
SOAP.k35.scaffold32628	unknown
SOAP.k35.scaffold32659	GO:0010265
SOAP.k35.scaffold32737	unknown
SOAP.k35.scaffold32774	GO:0000122;GO:0001102;GO:0005634;GO:0005667;GO:0007275;GO:0030274;GO:0045944
SOAP.k35.scaffold32948	unknown
SOAP.k35.scaffold32967	GO:0008146;GO:0016021
SOAP.k35.scaffold33065	GO:0046983;GO:0071339;GO:0090575
SOAP.k35.scaffold3320	unknown
SOAP.k35.scaffold33839	GO:0003676;GO:0008270;GO:0015074
SOAP.k35.scaffold33878	GO:0016021;GO:0055085
SOAP.k35.scaffold34316	unknown
SOAP.k35.scaffold34935	GO:0005515;GO:0007165
SOAP.k35.scaffold35137	GO:0003857;GO:0006631;GO:0055114
SOAP.k35.scaffold35152	GO:0031514
SOAP.k35.scaffold35522	GO:0010181;GO:0016491;GO:0055114
SOAP.k35.scaffold35527	GO:0006629;GO:0008374
SOAP.k35.scaffold35639	GO:0004017;GO:0005524
SOAP.k35.scaffold35689	GO:0003677;GO:0005634
SOAP.k35.scaffold35861	GO:0003677
SOAP.k35.scaffold35886	unknown
SOAP.k35.scaffold3598	GO:0005337;GO:0008504;GO:0016021;GO:1901642
SOAP.k35.scaffold35982	GO:0005515
SOAP.k35.scaffold36238	unknown
SOAP.k35.scaffold36603	unknown
SOAP.k35.scaffold36963	GO:0004122;GO:0005737;GO:0019343
SOAP.k35.scaffold37079	GO:0006508;GO:0008237;GO:0008241;GO:0016020
SOAP.k35.scaffold37081	unknown
SOAP.k35.scaffold37323	GO:0003723;GO:0005730
SOAP.k35.scaffold37452	GO:0003677;GO:0003887;GO:0005634;GO:0006281
SOAP.k35.scaffold37537	unknown
SOAP.k35.scaffold37557	unknown
SOAP.k35.scaffold37569	unknown
SOAP.k35.scaffold37650	GO:0004672;GO:0005515;GO:0005524;GO:0006468
SOAP.k35.scaffold37673	unknown
SOAP.k35.scaffold37819	unknown
SOAP.k35.scaffold37910	GO:0005783;GO:0008201;GO:0048019;GO:0050750
SOAP.k35.scaffold3814	unknown
SOAP.k35.scaffold3817	GO:0035556
SOAP.k35.scaffold38443	GO:0003777;GO:0005524;GO:0007018;GO:0008017
SOAP.k35.scaffold38787	GO:0003676
SOAP.k35.scaffold3894	unknown
SOAP.k35.scaffold39104	GO:0003735;GO:0005840;GO:0006412
SOAP.k35.scaffold39131	GO:0006826;GO:0006879;GO:0008199
SOAP.k35.scaffold39146	unknown
SOAP.k35.scaffold39473	GO:0005524;GO:0016021;GO:0042626;GO:0055085
SOAP.k35.scaffold39590	unknown
SOAP.k35.scaffold39747	GO:0004364;GO:0005515;GO:0005737
SOAP.k35.scaffold39778	unknown
SOAP.k35.scaffold39882	unknown
SOAP.k35.scaffold40269	GO:0003735;GO:0006412;GO:0015935
SOAP.k35.scaffold4035	unknown
SOAP.k35.scaffold40693	unknown
SOAP.k35.scaffold40793	unknown
SOAP.k35.scaffold4086	unknown
SOAP.k35.scaffold41710	unknown
SOAP.k35.scaffold41722	unknown
SOAP.k35.scaffold4197	GO:0005515;GO:0005654;GO:0006357;GO:0048522
SOAP.k35.scaffold42031	GO:0016787
SOAP.k35.scaffold421	GO:0004040
SOAP.k35.scaffold42130	unknown
SOAP.k35.scaffold4219	GO:0003712;GO:0006357;GO:0016592
SOAP.k35.scaffold423	GO:0046872
SOAP.k35.scaffold42342	GO:0004222;GO:0006508;GO:0008270;GO:0031012
SOAP.k35.scaffold42472	unknown
SOAP.k35.scaffold42656	unknown
SOAP.k35.scaffold42965	GO:0003676
SOAP.k35.scaffold43188	GO:0046983
SOAP.k35.scaffold43225	unknown
SOAP.k35.scaffold43269	GO:0016021
SOAP.k35.scaffold43309	unknown
SOAP.k35.scaffold434	GO:0008271;GO:0008272;GO:0016021;GO:0055085
SOAP.k35.scaffold43403	GO:0003676
SOAP.k35.scaffold43411	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold43443	GO:0016021;GO:0032977
SOAP.k35.scaffold43531	GO:0006886;GO:0016192;GO:0030131
SOAP.k35.scaffold43566	unknown
SOAP.k35.scaffold43876	unknown
SOAP.k35.scaffold44169	GO:0003735;GO:0005840;GO:0006412
SOAP.k35.scaffold44182	unknown
SOAP.k35.scaffold44586	GO:0004482
SOAP.k35.scaffold44631	unknown
SOAP.k35.scaffold44741	unknown
SOAP.k35.scaffold4508	GO:0000724;GO:0007062;GO:0030915
SOAP.k35.scaffold45501	unknown
SOAP.k35.scaffold45707	GO:0016021
SOAP.k35.scaffold45887	GO:0003774;GO:0005515;GO:0005524;GO:0016459
SOAP.k35.scaffold45978	GO:0016787
SOAP.k35.scaffold46387	unknown
SOAP.k35.scaffold46760	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold46837	unknown
SOAP.k35.scaffold4701	unknown
SOAP.k35.scaffold47131	unknown
SOAP.k35.scaffold47287	GO:0003824
SOAP.k35.scaffold47571	GO:0015095;GO:0015693;GO:0016021
SOAP.k35.scaffold47912	unknown
SOAP.k35.scaffold47933	GO:0016021
SOAP.k35.scaffold47935	GO:0004181;GO:0006508;GO:0008270
SOAP.k35.scaffold47973	GO:0000209;GO:0046872;GO:0061630
SOAP.k35.scaffold47986	GO:0004672;GO:0005524;GO:0006468
SOAP.k35.scaffold48119	GO:0004888;GO:0005230;GO:0016021;GO:0034220
SOAP.k35.scaffold48179	GO:0005813;GO:0043015;GO:0060271;GO:0070507
SOAP.k35.scaffold48394	unknown
SOAP.k35.scaffold48437	GO:0008478;GO:0009443
SOAP.k35.scaffold48524	GO:0005515
SOAP.k35.scaffold48546	GO:0000786;GO:0003677;GO:0005634;GO:0006334
SOAP.k35.scaffold48614	GO:0005739;GO:0006637;GO:0047617
SOAP.k35.scaffold48679	unknown
SOAP.k35.scaffold48795	unknown
SOAP.k35.scaffold48909	GO:0005515
SOAP.k35.scaffold4894	unknown
SOAP.k35.scaffold49008	unknown
SOAP.k35.scaffold49161	unknown
SOAP.k35.scaffold49315	unknown
SOAP.k35.scaffold49805	unknown
SOAP.k35.scaffold50223	GO:0006812;GO:0008324;GO:0016021;GO:0055085
SOAP.k35.scaffold50294	GO:0008017
SOAP.k35.scaffold50363	GO:0016020;GO:0016757
SOAP.k35.scaffold5048	GO:0001650;GO:0006364;GO:0030515;GO:0032040;GO:0034457;GO:0042134
SOAP.k35.scaffold50519	unknown
SOAP.k35.scaffold50605	unknown
SOAP.k35.scaffold50667	GO:0000724;GO:0008270;GO:0019789;GO:0030915
SOAP.k35.scaffold50775	GO:0006886;GO:0030176
SOAP.k35.scaffold50853	unknown
SOAP.k35.scaffold51109	unknown
SOAP.k35.scaffold51281	GO:0003810;GO:0018149
SOAP.k35.scaffold51500	GO:0008146;GO:0016021;GO:0016051
SOAP.k35.scaffold51582	GO:0004385;GO:0006163
SOAP.k35.scaffold51603	unknown
SOAP.k35.scaffold51749	GO:0003735;GO:0005840;GO:0006412
SOAP.k35.scaffold51764	unknown
SOAP.k35.scaffold52072	GO:0007219;GO:0015631;GO:0051168
SOAP.k35.scaffold52100	unknown
SOAP.k35.scaffold52143	GO:0019208;GO:0043087
SOAP.k35.scaffold52210	GO:0005622;GO:0008270
SOAP.k35.scaffold52484	unknown
SOAP.k35.scaffold52608	GO:0005044;GO:0016020
SOAP.k35.scaffold52759	GO:0003677;GO:0006355
SOAP.k35.scaffold52825	unknown
SOAP.k35.scaffold52901	GO:0008146;GO:0016021;GO:0016051
SOAP.k35.scaffold53254	unknown
SOAP.k35.scaffold5331	GO:0005515
SOAP.k35.scaffold53385	GO:0004298;GO:0005634;GO:0005737;GO:0006511;GO:0019773
SOAP.k35.scaffold53526	GO:0000463;GO:0003735;GO:0022625
SOAP.k35.scaffold53634	unknown
SOAP.k35.scaffold53677	unknown
SOAP.k35.scaffold53697	GO:0016021
SOAP.k35.scaffold53739	GO:0005507;GO:0055070
SOAP.k35.scaffold5413	GO:0003676
SOAP.k35.scaffold54214	unknown
SOAP.k35.scaffold54217	GO:0016020
SOAP.k35.scaffold5461	GO:0005261;GO:0015672;GO:0016020
SOAP.k35.scaffold54684	unknown
SOAP.k35.scaffold54992	GO:0004842
SOAP.k35.scaffold55003	unknown
SOAP.k35.scaffold55095	unknown
SOAP.k35.scaffold55107	unknown
SOAP.k35.scaffold5518	GO:0005515
SOAP.k35.scaffold55184	GO:0006486;GO:0008378;GO:0016020
SOAP.k35.scaffold55225	unknown
SOAP.k35.scaffold55280	GO:0005737;GO:0005874;GO:0030317;GO:0036126;GO:0060271;GO:0060294
SOAP.k35.scaffold5543	unknown
SOAP.k35.scaffold55458	GO:0005215;GO:0016021;GO:0055085
SOAP.k35.scaffold55517	unknown
SOAP.k35.scaffold55525	GO:0004843;GO:0016579;GO:0030433;GO:1904265
SOAP.k35.scaffold55546	unknown
SOAP.k35.scaffold55891	GO:0005681
SOAP.k35.scaffold56141	GO:0016021
SOAP.k35.scaffold56184	unknown
SOAP.k35.scaffold56297	GO:0007034
SOAP.k35.scaffold56322	unknown
SOAP.k35.scaffold57402	GO:0000977;GO:0005634;GO:0031490;GO:0046983
SOAP.k35.scaffold5754	GO:0005262;GO:0005515;GO:0016020;GO:0070588
SOAP.k35.scaffold57866	unknown
SOAP.k35.scaffold57996	unknown
SOAP.k35.scaffold58007	GO:0016020
SOAP.k35.scaffold5811	GO:0008289
SOAP.k35.scaffold58149	GO:0004675;GO:0005524;GO:0006468;GO:0007179;GO:0016021;GO:0043235;GO:0046872
SOAP.k35.scaffold58599	GO:0005509;GO:0030414
SOAP.k35.scaffold58651	unknown
SOAP.k35.scaffold58666	unknown
SOAP.k35.scaffold58699	unknown
SOAP.k35.scaffold58706	GO:0003676;GO:0008270
SOAP.k35.scaffold58778	unknown
SOAP.k35.scaffold58943	unknown
SOAP.k35.scaffold59037	GO:0005515
SOAP.k35.scaffold59138	GO:0001733;GO:0005794;GO:0009247;GO:0016021
SOAP.k35.scaffold5925	GO:0005515
SOAP.k35.scaffold59378	unknown
SOAP.k35.scaffold59807	unknown
SOAP.k35.scaffold59953	unknown
SOAP.k35.scaffold60	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold60133	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold60202	unknown
SOAP.k35.scaffold60288	unknown
SOAP.k35.scaffold60313	GO:0005515
SOAP.k35.scaffold6033	unknown
SOAP.k35.scaffold60358	unknown
SOAP.k35.scaffold60435	GO:0005515
SOAP.k35.scaffold60447	GO:0004672;GO:0005524;GO:0006468
SOAP.k35.scaffold60533	GO:0008484
SOAP.k35.scaffold60572	GO:0005242;GO:0006813;GO:0016021
SOAP.k35.scaffold60604	GO:0004449;GO:0006099
SOAP.k35.scaffold61024	GO:0016021
SOAP.k35.scaffold61036	unknown
SOAP.k35.scaffold61084	GO:0003700;GO:0006355
SOAP.k35.scaffold61178	GO:0005525
SOAP.k35.scaffold61305	unknown
SOAP.k35.scaffold61598	GO:0004045
SOAP.k35.scaffold61711	GO:0003712;GO:0006357;GO:0016592
SOAP.k35.scaffold61972	GO:0005198;GO:0005515;GO:0016010;GO:0050808
SOAP.k35.scaffold61975	GO:0003824;GO:0009058
SOAP.k35.scaffold62	GO:0006607;GO:0006610;GO:0008139;GO:0031965;GO:0034399
SOAP.k35.scaffold62187	GO:0004697;GO:0005524;GO:0006468;GO:0035556
SOAP.k35.scaffold62200	GO:0005515
SOAP.k35.scaffold62388	unknown
SOAP.k35.scaffold62651	unknown
SOAP.k35.scaffold62746	unknown
SOAP.k35.scaffold62770	unknown
SOAP.k35.scaffold62905	GO:0005515
SOAP.k35.scaffold62911	GO:0006897;GO:0016020
SOAP.k35.scaffold63083	unknown
SOAP.k35.scaffold63216	unknown
SOAP.k35.scaffold63319	unknown
SOAP.k35.scaffold63988	unknown
SOAP.k35.scaffold6408	GO:0016791
SOAP.k35.scaffold64309	GO:0004672;GO:0005524;GO:0006468
SOAP.k35.scaffold64864	GO:0016020
SOAP.k35.scaffold65249	GO:0051126
SOAP.k35.scaffold65365	unknown
SOAP.k35.scaffold65471	GO:0004788;GO:0005524;GO:0006772;GO:0009229;GO:0030975
SOAP.k35.scaffold65566	unknown
SOAP.k35.scaffold65571	GO:0004674;GO:0005524;GO:0006468
SOAP.k35.scaffold65820	GO:0003676
SOAP.k35.scaffold65980	GO:0061630
SOAP.k35.scaffold66523	GO:0005669;GO:0046982
SOAP.k35.scaffold66526	GO:0003723;GO:0003735;GO:0006412;GO:0015935
SOAP.k35.scaffold66660	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold66793	GO:0000470;GO:0003723;GO:0030686
SOAP.k35.scaffold66891	GO:0003723
SOAP.k35.scaffold66921	GO:0003824
SOAP.k35.scaffold66988	unknown
SOAP.k35.scaffold67221	unknown
SOAP.k35.scaffold67230	unknown
SOAP.k35.scaffold67325	unknown
SOAP.k35.scaffold67385	unknown
SOAP.k35.scaffold67572	unknown
SOAP.k35.scaffold67627	unknown
SOAP.k35.scaffold67778	GO:0003924;GO:0005525
SOAP.k35.scaffold67982	GO:0004139;GO:0005737;GO:0009264
SOAP.k35.scaffold68019	unknown
SOAP.k35.scaffold6822	unknown
SOAP.k35.scaffold68263	GO:0005615
SOAP.k35.scaffold68410	GO:0016787
SOAP.k35.scaffold68490	unknown
SOAP.k35.scaffold68519	GO:0015986;GO:0046933
SOAP.k35.scaffold6858	GO:0005868;GO:0035721;GO:0035735
SOAP.k35.scaffold6879	GO:0006506;GO:0016021;GO:0016758
SOAP.k35.scaffold68800	unknown
SOAP.k35.scaffold69096	GO:0016020
SOAP.k35.scaffold69118	GO:0009916;GO:0055114
SOAP.k35.scaffold69264	GO:0005975;GO:0016773
SOAP.k35.scaffold70760	unknown
SOAP.k35.scaffold71171	GO:0005509;GO:0005544
SOAP.k35.scaffold71225	unknown
SOAP.k35.scaffold71458	GO:0003824;GO:0006807;GO:0043170;GO:0044238
SOAP.k35.scaffold71651	unknown
SOAP.k35.scaffold71674	GO:0005515;GO:0008270;GO:0061630
SOAP.k35.scaffold71797	GO:0006606;GO:0008139;GO:0017056;GO:0044613;GO:0044615;GO:0046872
SOAP.k35.scaffold71902	GO:0016787
SOAP.k35.scaffold71905	GO:0005515
SOAP.k35.scaffold71916	unknown
SOAP.k35.scaffold71963	GO:0004671;GO:0005783;GO:0006481;GO:0016021
SOAP.k35.scaffold72059	unknown
SOAP.k35.scaffold7213	GO:0005515
SOAP.k35.scaffold72257	GO:0005515
SOAP.k35.scaffold72289	GO:0005230;GO:0005506;GO:0006811;GO:0016021;GO:0016705;GO:0020037;GO:0055114
SOAP.k35.scaffold72353	GO:0008146
SOAP.k35.scaffold72395	unknown
SOAP.k35.scaffold72452	unknown
SOAP.k35.scaffold72536	unknown
SOAP.k35.scaffold72550	unknown
SOAP.k35.scaffold72910	GO:0005886
SOAP.k35.scaffold72986	GO:0005515
SOAP.k35.scaffold7309	GO:0000774;GO:0051087
SOAP.k35.scaffold73343	unknown
SOAP.k35.scaffold73398	GO:0005622;GO:0006612;GO:0031849;GO:0051205
SOAP.k35.scaffold73681	unknown
SOAP.k35.scaffold73777	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold73862	GO:0001522;GO:0003723;GO:0009982
SOAP.k35.scaffold7403	GO:0003677
SOAP.k35.scaffold74138	GO:0005737;GO:0006629;GO:0016021;GO:0016627
SOAP.k35.scaffold74152	unknown
SOAP.k35.scaffold74312	GO:0000302;GO:0006629
SOAP.k35.scaffold74377	GO:0006915
SOAP.k35.scaffold74398	GO:0005515;GO:0005634;GO:0005737;GO:0006606;GO:0008565;GO:0061608
SOAP.k35.scaffold74560	unknown
SOAP.k35.scaffold74617	GO:0004298;GO:0019774;GO:0043161
SOAP.k35.scaffold74706	GO:0004040
SOAP.k35.scaffold74967	GO:0006955;GO:0007249
SOAP.k35.scaffold75110	GO:0008146
SOAP.k35.scaffold75312	GO:0009058;GO:0016779
SOAP.k35.scaffold75344	unknown
SOAP.k35.scaffold75465	GO:0016021
SOAP.k35.scaffold75575	GO:0000786;GO:0003677;GO:0005089;GO:0035023;GO:0046982
SOAP.k35.scaffold756	GO:0005198;GO:0005515
SOAP.k35.scaffold7565	unknown
SOAP.k35.scaffold75675	unknown
SOAP.k35.scaffold76132	GO:0044424
SOAP.k35.scaffold76185	unknown
SOAP.k35.scaffold76528	GO:0008146
SOAP.k35.scaffold76636	GO:0004252;GO:0005044;GO:0005515;GO:0006508;GO:0016020
SOAP.k35.scaffold7673	unknown
SOAP.k35.scaffold76832	unknown
SOAP.k35.scaffold76883	GO:0005515
SOAP.k35.scaffold77015	unknown
SOAP.k35.scaffold77230	unknown
SOAP.k35.scaffold77471	GO:0071203
SOAP.k35.scaffold77475	GO:0005515
SOAP.k35.scaffold77561	GO:0005509
SOAP.k35.scaffold77812	GO:0005515
SOAP.k35.scaffold77849	unknown
SOAP.k35.scaffold77971	unknown
SOAP.k35.scaffold77992	GO:0005509
SOAP.k35.scaffold78024	GO:0016818;GO:0043167;GO:0097159;GO:1901363
SOAP.k35.scaffold78125	GO:0003924;GO:0005525;GO:0007165;GO:0016020
SOAP.k35.scaffold78443	GO:0016746
SOAP.k35.scaffold78537	unknown
SOAP.k35.scaffold78561	GO:0005515
SOAP.k35.scaffold78683	GO:0008531;GO:0009231
SOAP.k35.scaffold78692	GO:0007160
SOAP.k35.scaffold78776	GO:0005515
SOAP.k35.scaffold78959	GO:0016021;GO:0022857;GO:0055085
SOAP.k35.scaffold79102	GO:0004930;GO:0005887;GO:0007186;GO:0032870
SOAP.k35.scaffold7939	GO:0000166;GO:0003677;GO:0003887;GO:0006260
SOAP.k35.scaffold79517	GO:0000082;GO:0000790;GO:0000794;GO:0005087;GO:0005654;GO:0005737;GO:0007052;GO:0007059;GO:0007088;GO:0031492;GO:0031965;GO:0032991;GO:0042393;GO:0043199;GO:0046982;GO:0051225;GO:0051290
SOAP.k35.scaffold79663	GO:0005515
SOAP.k35.scaffold79957	unknown
SOAP.k35.scaffold80246	GO:0008080;GO:0032917;GO:0097164
SOAP.k35.scaffold80248	unknown
SOAP.k35.scaffold80308	GO:0004129;GO:0005746
SOAP.k35.scaffold80411	unknown
SOAP.k35.scaffold80459	GO:0016409
SOAP.k35.scaffold80768	GO:0004930;GO:0007186;GO:0016021
SOAP.k35.scaffold80830	unknown
SOAP.k35.scaffold8102	GO:0005515
SOAP.k35.scaffold81196	GO:0005643;GO:0006913;GO:0017056
SOAP.k35.scaffold81237	unknown
SOAP.k35.scaffold81546	unknown
SOAP.k35.scaffold81618	GO:0006904
SOAP.k35.scaffold81737	unknown
SOAP.k35.scaffold8176	GO:0016627;GO:0050660;GO:0055114
